Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Debit,Card_Type_Prepaid,Authentication_Method_OTP,Authentication_Method_PIN,Fraud_Label
178.33,28432.26,0,12,253.64,0,214,13.6,0.363,1,0,0,1,0,0,0,0,1,0,0,0,0,0
121.84,24641.52,0,5,36.87,3,64,2.83,0.921,1,0,1,0,1,0,1,0,0,1,0,0,1,0
120.19,93501.93,0,6,411.44,1,201,0.87,0.094,0,0,0,0,0,0,1,0,0,0,1,1,0,0
105.32,46627.53,0,14,424.94,3,80,9.79,0.591,0,0,1,0,0,0,1,0,0,0,1,0,1,1
8.37,8679.42,0,16,433.57,3,209,7.75,0.475,0,1,0,0,1,1,0,0,0,1,0,0,0,0
161.06,37805.98,0,3,96.21,3,210,6.89,0.37,0,0,1,1,0,0,0,0,1,1,0,0,0,0
84.93,58660.39,1,5,332.27,3,233,0.03,0.857,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18.58,24477.61,0,19,427.41,3,77,22.26,0.863,0,0,1,1,0,0,0,0,1,1,0,0,1,1
97.52,20140.67,0,1,475.07,2,138,3.06,0.101,0,0,0,1,0,0,0,0,1,0,1,1,0,1
39.1,4577.3,0,1,284.27,4,191,7.8,0.665,0,0,1,0,0,0,0,1,0,0,0,0,1,1
36.93,28426.54,0,4,209.91,4,214,1.36,0.356,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5.0,9247.48,0,12,148.45,0,40,16.32,0.982,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45.9,50362.93,0,8,289.14,1,119,4.92,0.669,1,0,0,1,0,0,1,0,0,0,0,0,0,0
375.11,54073.57,0,12,353.47,2,200,0.47,0.725,0,1,0,1,0,0,0,0,0,0,0,0,1,0
184.15,46493.54,0,4,283.43,4,40,5.95,0.315,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.16,28725.79,0,9,182.05,4,15,0.96,0.751,1,0,0,0,1,0,0,0,1,0,0,0,0,0
147.15,61729.63,0,18,444.76,4,11,3.77,0.467,0,0,0,1,0,0,0,0,0,0,1,1,0,0
138.38,17647.83,0,4,101.6,4,29,2.85,0.524,0,1,0,0,0,0,0,1,0,1,0,1,0,0
148.5,16770.26,0,3,335.79,1,3,5.83,0.401,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72.36,1678.09,0,8,38.56,3,43,2.67,0.016,1,1,0,1,0,0,1,0,0,0,0,0,0,0
39.25,66257.13,0,7,291.21,0,89,16.12,0.806,1,1,0,1,0,0,1,0,0,0,0,0,1,0
344.94,14985.37,0,10,235.14,3,83,3.56,0.802,0,0,1,0,0,1,0,0,0,0,0,0,1,0
260.02,36272.59,0,3,225.09,2,225,6.9,0.354,1,1,0,1,0,1,0,0,0,1,0,0,1,0
118.55,92161.21,0,1,365.44,0,210,5.41,0.262,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.09,131.41,0,3,282.6,3,176,2.43,0.13,0,1,0,0,0,0,0,1,0,0,1,1,0,1
32.72,396.41,0,10,22.52,4,70,8.43,0.195,0,0,1,0,0,0,0,0,0,0,0,1,0,0
77.89,95198.7,0,4,276.72,1,3,2.42,0.862,0,1,0,0,0,0,0,0,0,1,0,1,0,0
14.03,83553.08,1,16,238.36,3,29,0.52,0.33,1,1,0,1,0,0,0,1,0,0,0,0,1,0
34.08,6615.25,0,15,410.56,3,238,1.13,0.27,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10.66,18623.36,0,17,302.59,1,217,2.16,0.561,0,0,1,1,0,0,0,1,0,1,0,0,1,0
77.35,84898.19,0,11,327.82,1,232,3.5,0.945,1,1,0,1,0,0,0,0,1,1,0,0,0,1
8.59,76108.08,0,5,69.59,3,56,1.83,0.031,1,1,0,0,0,1,0,0,0,0,1,1,0,1
126.45,41493.07,1,5,451.42,1,126,1.6,0.054,0,0,0,1,0,0,1,0,0,0,1,0,0,0
100.33,8678.12,1,13,288.66,3,85,0.16,0.935,0,0,1,0,1,1,0,0,0,0,0,1,0,1
38.36,48709.36,0,10,306.0,2,107,2.08,0.449,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21.32,16842.97,0,15,337.57,3,121,1.7,0.33,0,1,0,1,0,0,0,0,1,1,0,0,1,0
22.57,49082.97,0,7,494.34,2,162,27.19,0.496,0,0,0,1,0,1,0,0,0,0,0,0,1,0
278.47,63600.46,0,8,167.38,1,239,0.12,0.727,1,1,0,1,0,0,1,0,0,0,0,1,0,0
11.26,95270.98,0,3,403.72,4,183,2.97,0.248,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30.05,93077.91,0,15,19.46,3,156,1.94,0.748,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85.78,24430.42,0,8,456.54,0,211,5.25,0.077,0,0,1,1,0,0,0,0,1,0,1,0,0,0
85.55,67552.45,1,16,343.88,3,68,0.69,0.345,1,0,0,1,0,1,0,0,0,0,0,0,1,1
37.87,50425.18,0,14,52.18,2,55,9.29,0.908,0,1,0,0,1,0,0,1,0,0,0,0,0,1
12.6,20321.72,0,1,353.77,1,87,2.6,0.915,0,0,1,1,0,0,1,0,0,0,1,0,1,0
118.18,27627.63,0,11,32.18,4,95,1.35,0.397,1,0,0,0,0,0,0,1,0,0,1,0,1,0
15.39,77708.49,0,5,280.53,4,14,4.7,0.706,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1.99,90292.94,0,5,373.99,4,190,0.79,0.825,0,1,0,1,0,0,0,0,1,1,0,0,0,1
17.21,95525.04,0,10,146.31,1,215,6.69,0.205,1,0,0,1,0,0,0,0,1,1,0,0,0,1
58.75,73012.98,0,15,74.72,0,21,6.68,0.953,1,0,1,0,0,0,0,0,1,1,0,1,0,0
26.28,80611.15,0,9,491.76,3,129,0.32,0.904,0,0,1,1,0,0,1,0,0,0,1,0,1,1
120.6,46530.55,0,14,265.96,0,74,4.26,0.907,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6.25,9409.18,0,19,462.47,3,64,0.89,0.762,0,0,1,1,0,0,0,0,0,0,0,1,0,0
78.07,55821.73,0,4,266.0,0,238,15.94,0.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0
252.64,49794.75,0,13,104.9,4,100,4.22,0.864,0,1,0,1,0,0,0,0,1,1,0,0,1,1
50.57,24808.59,0,6,49.65,0,151,1.76,0.061,1,1,0,0,0,0,0,0,1,0,0,0,1,1
76.99,92077.83,0,1,321.61,3,63,2.79,0.934,0,0,0,0,0,0,1,0,0,1,0,0,0,1
90.26,98638.73,0,3,480.57,0,130,8.43,0.323,1,0,0,1,0,1,0,0,0,1,0,1,0,0
61.17,59139.08,0,3,334.3,1,97,4.83,0.543,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40.76,51195.62,0,19,388.26,3,229,7.94,0.014,1,0,1,0,0,0,0,0,1,1,0,1,0,0
10.43,85279.24,0,14,41.76,1,79,4.19,0.592,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34.43,34859.6,0,6,42.46,3,216,5.97,0.136,0,0,1,1,0,0,0,0,1,0,1,0,1,0
96.41,49393.04,0,7,363.91,1,164,2.95,0.863,0,0,1,0,0,0,0,0,1,0,1,1,0,0
102.24,51823.71,0,17,223.34,1,231,0.52,0.356,1,0,1,0,0,0,1,0,0,0,1,0,0,0
134.59,73075.09,1,9,391.79,4,29,0.16,0.622,1,1,0,1,0,1,0,0,0,0,0,1,0,0
107.48,30966.37,0,16,95.39,2,68,10.36,0.815,0,0,0,1,0,0,1,0,0,1,0,0,0,0
55.28,94630.06,0,5,152.91,3,229,6.29,0.673,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5.67,37487.09,0,19,91.77,0,6,1.44,0.736,0,1,0,1,0,0,0,1,0,0,1,1,0,0
31.24,68880.22,0,16,346.83,1,2,3.83,0.394,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.98,85538.05,0,4,476.41,1,3,0.91,0.867,0,1,0,1,0,0,0,1,0,0,0,0,0,1
332.57,44003.87,0,11,296.78,2,157,5.44,0.61,1,0,1,0,0,1,0,0,0,0,0,0,0,0
67.36,95554.73,0,1,410.84,2,4,0.18,0.857,0,0,0,1,0,0,0,0,0,0,1,1,0,0
39.07,42527.75,0,7,395.24,4,5,0.85,0.92,0,0,0,1,0,0,0,0,1,1,0,1,0,1
40.85,78817.95,0,6,200.55,0,99,8.48,0.738,1,0,1,1,0,1,0,0,0,0,0,1,0,0
111.16,61251.3,0,15,281.76,3,184,1.51,0.321,1,1,0,1,0,0,0,0,1,0,0,1,0,0
51.37,14371.15,0,10,320.94,4,81,0.23,0.145,0,0,0,0,1,0,1,0,0,1,0,0,0,0
124.59,15257.58,0,6,214.74,0,182,5.78,0.797,0,1,0,0,0,0,0,0,1,0,0,1,0,0
86.49,86703.4,0,11,296.2,3,219,0.39,0.575,0,1,0,1,0,0,0,0,0,0,1,0,1,0
52.92,3134.28,0,11,470.52,4,167,0.92,0.992,1,0,0,1,0,0,1,0,0,1,0,1,0,0
164.02,7126.13,0,10,316.84,1,67,2.22,0.141,0,1,0,0,0,0,0,0,0,0,1,0,1,0
107.92,10484.87,0,18,198.96,2,2,5.42,0.185,0,0,1,1,0,1,0,0,0,0,0,1,0,0
169.48,32058.0,0,13,466.46,4,65,1.1,0.814,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18.62,45937.15,1,19,386.33,1,6,0.87,0.522,0,1,0,0,0,0,1,0,0,0,0,0,0,0
115.74,11940.08,0,7,487.69,2,106,6.6,0.817,0,1,0,0,0,0,0,1,0,0,0,0,1,1
184.49,66724.3,1,19,133.6,2,237,29.5,0.293,1,1,0,0,1,0,0,0,0,0,0,0,0,1
227.95,93157.05,0,8,71.34,0,72,6.52,0.864,0,0,0,0,1,0,0,1,0,1,0,0,1,1
54.87,11609.23,0,14,187.44,2,152,4.54,0.066,0,1,0,0,1,0,1,0,0,1,0,0,1,0
184.58,10638.56,1,12,86.93,1,96,1.82,0.22,0,0,1,1,0,0,0,0,1,1,0,1,0,1
36.01,21781.37,0,7,255.04,0,25,2.07,0.264,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39.53,75488.09,1,8,418.1,2,99,11.55,0.411,0,0,1,0,0,0,0,0,1,0,0,0,1,1
278.05,84135.98,0,14,301.26,0,134,4.39,0.645,0,0,0,1,0,1,0,0,0,0,1,0,0,1
116.14,652.9,1,1,212.03,1,87,2.47,0.235,0,1,0,1,0,0,0,0,0,0,0,0,0,1
132.48,16919.6,0,7,312.43,0,109,0.44,0.885,1,0,1,0,0,0,1,0,0,0,0,0,1,1
425.06,83650.78,0,14,154.41,3,129,6.32,0.38,0,1,0,1,0,0,0,0,1,0,0,1,0,1
254.83,75999.86,0,9,392.31,1,197,0.14,0.259,0,0,0,0,1,1,0,0,0,0,1,0,1,0
6.94,28140.96,1,6,174.62,0,168,3.99,0.883,1,1,0,0,0,0,0,1,0,0,1,0,1,1
34.3,26409.14,1,17,241.35,0,200,12.09,0.708,0,0,1,1,0,0,0,0,1,0,0,1,0,1
177.81,9022.8,0,16,282.7,3,9,6.48,0.576,0,0,1,0,0,0,0,0,1,1,0,0,1,0
163.51,17517.55,0,6,82.84,3,10,0.09,0.797,0,1,0,1,0,1,0,0,0,0,0,1,0,1
180.2,29000.29,0,3,83.57,0,76,1.55,0.932,0,0,0,1,0,0,0,0,0,1,0,0,0,0
336.73,64095.82,1,9,487.87,0,121,1.1,0.984,0,1,0,1,0,0,0,0,1,1,0,0,0,0
15.89,5532.74,0,18,476.41,4,23,17.7,0.938,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109.17,59377.54,1,3,412.16,1,169,0.74,0.672,0,1,0,1,0,0,0,0,1,0,0,1,0,1
32.38,20311.01,0,3,373.39,3,196,0.91,0.55,1,0,1,0,0,0,0,0,0,1,0,0,1,0
51.81,3937.84,0,14,301.71,2,225,0.44,0.16,0,0,0,1,0,0,0,1,0,1,0,1,0,0
81.96,37433.54,0,6,379.92,3,82,9.67,0.704,0,0,0,1,0,0,0,0,1,0,0,0,0,0
145.19,75065.19,0,16,150.93,0,174,10.77,0.548,1,1,0,1,0,0,0,0,1,0,0,0,0,0
41.59,28772.13,0,18,139.2,0,127,11.33,0.706,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10.49,82071.4,0,19,415.04,1,13,4.52,0.013,0,0,1,1,0,0,0,0,1,1,0,0,0,0
70.7,92149.94,0,9,294.67,3,61,0.62,0.942,0,1,0,1,0,1,0,0,0,0,0,1,0,1
41.43,48345.8,0,10,285.36,0,157,4.73,0.75,0,1,0,1,0,0,0,1,0,0,1,1,0,0
138.53,88936.91,0,5,200.98,4,104,0.74,0.771,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52.09,61975.46,0,19,244.97,4,125,2.98,0.512,0,1,0,1,0,0,1,0,0,1,0,0,1,0
55.26,46179.22,1,17,404.19,2,198,3.54,0.503,1,1,0,0,0,0,1,0,0,0,1,1,0,1
50.45,3114.0,0,5,478.58,1,13,7.78,0.244,0,1,0,1,0,0,0,1,0,1,0,1,0,0
17.86,10838.49,0,8,437.11,1,110,0.09,0.585,1,0,1,0,0,0,1,0,0,0,0,0,0,0
38.11,27856.81,0,19,381.61,1,203,3.61,0.728,0,1,0,1,0,1,0,0,0,0,1,0,0,0
132.31,1106.18,0,9,119.56,1,110,6.05,0.191,0,1,0,1,0,0,0,1,0,1,0,0,0,1
154.18,56857.25,0,15,286.08,4,41,6.16,0.019,0,1,0,1,0,0,0,0,0,1,0,0,1,0
24.27,6796.56,0,12,107.13,1,11,2.56,0.073,0,1,0,0,0,1,0,0,0,0,1,0,0,0
19.28,21193.9,0,2,373.09,4,130,10.29,0.68,0,1,0,1,0,1,0,0,0,0,0,0,1,0
21.12,27834.04,0,19,86.85,0,175,0.94,0.813,1,0,1,0,1,0,1,0,0,1,0,0,1,0
119.56,43277.48,0,9,402.72,4,187,0.6,0.559,0,1,0,1,0,0,0,0,1,0,1,0,1,0
12.3,64272.73,0,1,459.81,0,45,0.2,0.677,1,0,1,0,0,0,0,1,0,0,1,0,1,0
72.83,76272.67,1,7,154.4,1,107,2.82,0.862,0,0,1,1,0,0,0,1,0,1,0,0,1,0
43.68,3387.71,0,7,125.83,3,54,7.26,0.751,1,1,0,1,0,0,1,0,0,1,0,1,0,0
24.8,47577.72,0,15,286.59,1,84,4.16,0.873,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0.72,55515.16,0,13,220.0,0,160,2.42,0.726,0,1,0,0,0,0,0,0,0,1,0,0,0,0
233.66,91545.35,0,16,93.95,2,50,0.49,0.615,1,0,1,1,0,0,0,0,1,0,0,0,0,0
71.63,61860.97,0,9,331.02,1,55,5.0,0.827,0,1,0,1,0,0,0,0,1,0,1,0,1,1
98.33,6992.51,0,7,134.5,2,74,10.72,0.098,0,0,1,0,1,0,1,0,0,1,0,0,1,0
81.54,44540.02,0,10,494.92,2,75,0.69,0.85,1,1,0,0,0,1,0,0,0,0,0,0,0,1
28.25,38273.07,0,11,380.57,4,1,2.57,0.482,1,0,0,1,0,0,0,0,0,0,1,0,0,1
122.23,58020.46,0,16,327.26,3,228,0.16,0.022,0,0,1,1,0,0,0,1,0,0,0,0,0,0
93.63,80541.81,0,2,56.06,0,123,3.49,0.779,0,0,0,1,0,0,0,0,0,0,1,1,0,1
60.7,51054.5,0,13,208.6,0,148,3.86,0.426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
85.6,17625.2,0,1,52.41,2,27,6.91,0.305,1,1,0,1,0,0,0,0,1,1,0,0,0,0
213.32,76814.45,0,3,336.72,1,136,6.64,0.065,0,0,1,1,0,1,0,0,0,1,0,1,0,0
8.3,23211.54,0,7,454.21,2,202,1.5,0.45,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1.99,25134.09,0,15,496.77,0,134,4.81,0.621,1,0,0,0,1,1,0,0,0,1,0,1,0,0
6.52,69984.17,0,14,103.32,4,42,5.5,0.729,1,1,0,1,0,1,0,0,0,0,0,0,0,1
37.28,18851.33,0,17,90.03,2,195,0.8,0.943,1,1,0,1,0,0,0,0,1,1,0,0,1,0
261.04,65346.83,0,7,193.18,0,26,1.79,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199.29,93861.7,1,18,198.15,1,162,1.26,0.84,1,0,1,0,0,1,0,0,0,0,1,0,1,0
153.54,69586.03,0,5,106.33,0,176,25.7,0.868,1,0,0,1,0,0,0,1,0,0,0,0,0,0
64.79,73592.54,0,14,274.99,4,62,8.66,0.126,0,0,1,0,1,0,0,1,0,1,0,1,0,0
5.11,26967.98,0,16,340.51,3,56,1.02,0.776,1,0,0,0,0,0,0,1,0,1,0,0,1,0
294.13,83950.59,0,11,28.51,2,143,1.37,0.811,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72.25,26058.12,0,2,181.28,0,103,5.84,0.799,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6.52,69984.17,0,14,103.32,4,42,5.5,0.729,1,1,0,1,0,1,0,0,0,0,0,0,0,1
127.57,39378.23,0,11,428.33,4,93,1.13,0.395,0,1,0,1,0,0,1,0,0,0,0,1,0,0
86.67,40327.55,0,19,421.37,2,236,25.31,0.212,0,0,1,1,0,0,1,0,0,0,0,0,1,0
53.56,13281.54,0,13,335.4,2,19,3.94,0.744,0,0,1,1,0,0,0,0,0,1,0,1,0,0
93.51,88878.75,0,6,63.09,2,89,0.88,0.305,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9.79,28407.97,1,9,482.85,3,219,0.19,0.079,0,1,0,1,0,0,0,0,1,1,0,0,1,0
120.9,66040.71,0,1,275.19,3,113,0.08,0.467,1,1,0,0,0,0,0,0,0,0,1,0,0,0
30.91,75155.47,0,1,220.78,3,165,0.91,0.561,1,0,1,0,0,0,0,0,1,0,0,1,0,0
343.15,72691.18,0,5,256.95,2,12,9.89,0.154,0,0,0,1,0,1,0,0,0,0,0,0,1,0
34.76,60493.52,0,17,32.09,0,57,14.24,0.985,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91.27,43358.43,0,7,208.52,2,235,0.07,0.813,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29.84,77195.07,1,6,79.36,0,33,4.51,0.459,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0.04,51749.92,0,14,127.41,2,158,8.01,0.087,0,0,1,1,0,0,0,1,0,0,1,0,1,0
7.09,48275.86,0,12,441.25,4,106,2.89,0.439,1,0,0,1,0,0,0,1,0,0,1,1,0,0
106.01,81246.61,0,5,368.98,1,39,12.42,0.589,1,1,0,1,0,0,0,0,1,0,0,1,0,0
84.3,59006.32,0,17,32.23,3,91,8.61,0.194,1,1,0,1,0,1,0,0,0,0,0,0,1,0
184.33,91892.88,0,8,484.83,3,219,7.08,0.992,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3.42,34916.78,0,15,262.06,0,60,28.47,0.542,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.3,70831.65,0,3,238.44,2,45,5.29,0.882,1,0,1,0,0,0,0,0,0,1,0,0,0,0
146.96,95183.26,0,19,236.47,2,182,4.99,0.94,0,0,0,0,0,0,0,0,0,1,0,1,0,1
464.33,77622.35,0,17,454.11,0,47,14.54,0.599,1,0,1,1,0,0,0,0,1,1,0,1,0,0
18.05,1125.3,0,6,177.54,0,45,4.63,0.395,1,1,0,0,1,0,0,0,0,0,1,1,0,0
1.62,34524.02,0,2,136.28,1,114,4.12,0.834,1,0,1,0,0,0,0,0,0,0,1,0,0,1
88.51,80491.93,0,3,152.93,2,63,0.97,0.997,0,0,1,1,0,0,1,0,0,0,1,0,1,0
22.98,14355.03,0,10,470.09,2,99,9.39,0.109,0,1,0,0,0,0,1,0,0,0,1,1,0,0
184.5,69589.42,0,19,179.04,1,216,2.96,0.509,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14.79,8430.55,1,18,394.76,3,150,10.86,0.784,0,0,1,0,0,0,1,0,0,0,0,0,0,0
533.33,40897.85,0,15,69.77,1,165,8.79,0.691,0,0,0,1,0,0,1,0,0,0,1,1,0,0
13.84,12381.69,1,2,345.91,3,34,2.94,0.57,0,0,0,0,0,0,0,0,1,0,1,1,0,1
121.88,328.1,1,18,368.39,0,214,3.1,0.585,0,0,1,0,0,1,0,0,0,1,0,0,0,0
258.19,79210.6,0,1,291.07,2,77,3.72,0.628,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318.39,3134.8,0,1,238.83,4,141,2.88,0.079,1,1,0,1,0,0,0,0,0,0,1,1,0,0
127.9,37636.48,1,1,315.93,2,120,2.57,0.192,0,1,0,1,0,0,0,0,1,0,0,0,1,0
186.65,34433.75,0,11,363.68,2,195,2.9,0.907,0,1,0,0,0,1,0,0,0,0,0,1,0,0
306.45,96376.4,0,6,187.94,1,105,14.72,0.795,0,0,1,1,0,0,0,1,0,0,0,0,0,0
27.84,5801.51,0,14,85.74,0,157,2.91,0.971,0,0,0,0,0,0,0,1,0,1,0,1,0,0
32.68,95277.3,0,10,404.6,3,150,2.12,0.127,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21.04,16828.4,0,3,441.83,3,69,0.09,0.914,1,1,0,1,0,0,1,0,0,0,0,0,1,0
90.03,39508.5,0,16,288.91,2,67,8.79,0.977,0,1,0,1,0,0,1,0,0,0,1,0,1,1
117.02,64885.66,0,18,363.31,2,164,3.89,0.584,1,1,0,1,0,0,0,0,0,0,0,0,1,0
23.07,84980.91,1,19,15.06,4,101,7.24,0.732,1,0,0,1,0,0,0,0,1,0,1,0,1,1
184.33,91892.88,0,8,484.83,3,219,7.08,0.992,0,0,1,0,0,0,0,1,0,0,0,1,0,1
28.58,34543.28,0,9,320.15,1,58,0.98,0.949,0,1,0,1,0,0,0,0,1,1,0,0,1,1
27.82,16193.74,0,17,120.3,3,31,2.41,0.651,1,0,0,1,0,0,0,0,0,1,0,0,1,0
21.06,61287.63,0,8,95.17,0,141,5.11,0.309,0,0,1,0,1,1,0,0,0,0,1,0,0,1
31.7,73375.65,0,16,117.22,2,62,8.53,0.059,0,1,0,1,0,1,0,0,0,1,0,0,1,0
82.91,55670.8,0,16,352.65,0,152,5.92,0.031,1,0,1,1,0,0,0,0,0,0,1,1,0,0
261.61,71067.58,0,14,392.94,2,179,4.59,0.926,1,0,1,0,0,1,0,0,0,0,1,0,0,0
70.51,32449.42,1,6,488.01,1,142,14.5,0.056,0,0,0,1,0,0,0,0,0,0,1,1,0,1
116.12,28978.42,1,4,87.48,1,87,3.92,0.25,1,1,0,1,0,1,0,0,0,0,0,1,0,1
95.92,81002.9,0,5,163.84,1,88,1.61,0.251,0,1,0,0,1,0,0,0,0,0,1,0,1,1
2.12,56810.16,0,8,166.67,0,215,0.87,0.888,0,0,0,0,0,1,0,0,0,0,0,1,0,1
213.94,81280.15,0,19,187.8,2,42,1.75,0.067,1,1,0,1,0,0,0,0,1,0,1,1,0,0
15.5,72597.09,0,16,203.19,4,19,0.17,0.598,0,1,0,1,0,0,1,0,0,0,0,0,1,0
187.58,81783.1,0,5,41.66,3,134,1.68,0.219,0,0,1,1,0,1,0,0,0,0,1,0,0,0
191.15,58484.49,0,4,493.78,0,135,2.45,0.868,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1.5,84353.19,0,10,56.23,4,21,14.74,0.595,0,1,0,1,0,0,0,1,0,0,1,0,1,0
50.25,8729.58,1,13,26.36,4,184,0.21,0.872,0,1,0,1,0,0,0,0,0,0,0,0,1,1
9.41,52588.31,0,6,474.61,0,162,4.36,0.69,1,0,1,1,0,0,0,1,0,0,0,1,0,0
13.76,5810.42,1,10,442.02,1,11,7.41,0.729,0,0,0,0,0,0,1,0,0,0,1,0,0,1
18.86,45358.37,1,4,173.9,2,232,0.41,0.089,0,1,0,0,0,1,0,0,0,0,0,1,0,1
60.94,88577.72,0,14,41.21,1,173,10.07,0.804,0,0,1,0,1,0,0,0,1,0,0,0,0,0
28.45,4712.0,0,19,94.93,4,159,12.75,0.682,1,0,1,1,0,1,0,0,0,0,0,0,0,0
44.12,62740.17,0,17,460.2,4,18,1.6,0.023,1,1,0,0,0,1,0,0,0,1,0,1,0,0
50.26,87047.31,0,17,394.74,3,84,3.5,0.193,1,0,0,1,0,0,0,1,0,0,0,1,0,0
26.98,82048.04,0,2,252.57,0,3,3.68,0.917,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0.77,78060.6,0,10,386.9,2,81,10.36,0.807,0,1,0,0,0,0,0,0,1,1,0,1,0,1
146.96,95183.26,0,19,236.47,2,182,4.99,0.94,0,0,0,0,0,0,0,0,0,1,0,1,0,1
113.2,99194.74,0,7,85.55,2,124,0.38,0.882,1,1,0,0,0,0,0,1,0,0,1,0,0,1
4.38,68471.04,0,11,25.77,1,160,1.88,0.504,0,1,0,1,0,1,0,0,0,0,1,1,0,0
378.84,55952.91,0,14,261.21,4,39,5.88,0.99,0,0,0,0,0,0,1,0,0,1,0,0,1,0
113.99,23148.13,0,11,137.49,4,148,0.77,0.553,0,0,0,1,0,0,1,0,0,0,0,0,0,0
59.95,51155.05,0,3,278.6,3,164,10.02,0.037,0,0,1,1,0,0,1,0,0,0,0,0,1,0
218.22,45945.39,0,11,490.49,0,4,1.78,0.483,1,0,1,1,0,1,0,0,0,0,1,0,1,0
308.2,9286.62,0,17,495.91,3,223,1.2,0.819,0,1,0,1,0,0,0,0,1,0,1,0,0,0
6.88,7226.83,0,3,459.47,2,1,2.0,0.447,0,1,0,1,0,0,1,0,0,0,1,1,0,0
28.65,25699.04,0,15,400.8,0,191,2.72,0.905,1,0,0,0,1,0,1,0,0,0,1,0,0,0
96.53,54798.62,0,13,344.18,3,188,2.27,0.202,0,0,1,1,0,0,0,0,0,0,0,0,1,0
148.25,85467.33,0,6,112.44,3,159,8.05,0.259,1,1,0,1,0,0,0,0,0,1,0,1,0,0
70.78,27734.65,0,1,273.13,3,195,3.8,0.363,0,1,0,0,0,0,0,0,0,0,1,0,1,0
39.34,27345.77,1,12,114.7,0,5,13.34,0.992,0,1,0,0,0,1,0,0,0,1,0,1,0,0
159.49,55485.52,0,14,428.52,2,226,9.71,0.56,0,0,1,0,0,0,0,0,0,1,0,1,0,0
14.69,59344.22,0,8,175.76,1,39,1.64,0.702,0,1,0,1,0,0,1,0,0,0,0,0,1,0
49.43,86758.02,0,2,31.52,1,59,2.86,0.642,1,1,0,0,0,0,0,1,0,0,0,0,1,0
200.1,21101.57,0,7,101.68,1,173,0.38,0.532,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79.33,61895.13,0,15,479.67,1,41,10.82,0.622,0,0,1,1,0,0,0,0,1,0,1,0,1,0
164.59,47432.96,0,17,45.4,0,234,6.1,0.284,1,1,0,1,0,0,0,0,1,0,1,0,1,0
30.12,23310.16,0,2,222.02,0,86,8.45,0.003,1,0,1,1,0,0,1,0,0,1,0,0,0,0
6.5,79114.33,0,17,362.51,0,156,12.62,0.656,0,1,0,0,0,0,1,0,0,0,0,1,0,0
48.06,82598.53,0,1,439.17,3,209,1.13,0.685,1,1,0,1,0,0,1,0,0,1,0,0,0,0
44.78,35492.55,0,18,399.94,4,210,0.33,0.541,0,0,1,1,0,1,0,0,0,0,1,1,0,1
2.74,47463.04,0,1,46.25,2,158,10.77,0.661,0,0,0,1,0,0,0,1,0,0,0,0,1,0
94.27,36643.88,0,13,209.45,4,1,0.13,0.333,1,1,0,1,0,1,0,0,0,1,0,0,0,0
